place_id,place_name,place_type,place_type_raw,significance,zone,city,state,latitude,longitude,rating,num_reviews,entry_fee_inr,entry_free,best_time,time_needed_hrs,weekly_off,dslr_allowed,airport_nearby,est_year,age_years,crowd_mean,crowd_max,crowd_min,crowd_median,crowd_std,d1_record_count,weekend_crowd,weekday_crowd,festival_crowd,regular_crowd,weekend_lift,pt_source,busyness_avg,busyness_max,morning_avg,afternoon_avg,evening_avg,night_avg,peak_hour,peak_day,peak_is_weekend,weekday_avg,weekend_avg,weekend_premium,mon_avg,tue_avg,wed_avg,thu_avg,fri_avg,sat_avg,sun_avg,typical_open_hour,typical_close_hour,crowd_level_final,crowd_label_final,same_type_in_city,total_places_in_city,popularity_score,is_low_crowd_alt,rating_norm,busyness_avg_norm,morning_avg_norm,afternoon_avg_norm,evening_avg_norm,weekday_avg_norm,weekend_avg_norm,entry_fee_inr_norm,time_needed_hrs_norm,is_museum,is_religious,is_heritage,is_park,is_beach,is_nature,is_wildlife,is_hill_station,is_market,is_cave,is_amusement_park,is_viewpoint,is_tourist_spot,best_morning,best_afternoon,best_evening,best_all_year,best_monsoon,best_winter,best_summer,zone_encoded
IND_045,Dakshineswar Kali Temple,Religious,Temple,Religious,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.7,0.82,0,1,Morning,1.0,nan,1,1,1855.0,170.0,,,,,,,,,,,,real,43.25,100.0,39.05,34.36,28.79,0.0,18,sunday,1,19.31,33.73,14.42,18.79,19.08,18.29,18.88,21.5,31.0,36.46,5,19,Medium,1,3,10,68.62,0,0.9429,0.4103,0.5485,0.3446,0.3686,0.3435,0.5514,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
IND_046,Kalighat Kali Temple,Religious,Temple,Religious,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.4,0.5,0,1,Morning,1.0,nan,1,1,1809.0,216.0,,,,,,,,,,,,real,46.28,100.0,38.19,24.0,66.25,21.5,20,saturday,1,25.68,37.02,11.34,24.46,27.46,25.54,24.46,26.5,38.25,35.79,5,22,Low,0,3,10,67.14,0,0.8571,0.4757,0.5346,0.2009,0.8482,0.5467,0.6315,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
IND_047,Eden Gardens,Tourist Spot,Cricket Ground,Sports,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.1,0.1,2500,0,All,3.0,nan,1,1,1864.0,161.0,,,,,,,,,,,,synthetic,41.71,71.0,15.36,47.21,0.0,0.0,14,saturday,1,13.59,20.77,7.18,13.46,13.42,13.88,13.58,13.62,20.62,20.92,9,17,High,2,3,10,61.86,0,0.7714,0.3771,0.1642,0.5229,0.0,0.1611,0.2362,0.3333,0.3846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
IND_048,Alipore Zoological Gardens,Wildlife,Zoo,Wildlife,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.3,0.66,25,0,Afternoon,2.0,nan,1,1,1876.0,149.0,,,,,,,,,,,,synthetic,43.71,80.0,42.71,25.98,0.0,0.0,11,saturday,1,12.57,28.69,16.12,0.0,15.79,15.88,15.71,15.46,29.04,28.33,6,16,High,2,1,10,64.86,0,0.8286,0.4202,0.6079,0.2284,0.0,0.1285,0.4288,0.0033,0.2308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
IND_049,Science City Kolkata,Tourist Spot,Science,Educational,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.4,0.88,60,0,All,3.0,nan,1,1,1997.0,28.0,,,,,,,,,,,,synthetic,41.75,72.0,15.31,47.31,0.0,0.0,12,sunday,1,13.43,21.21,7.78,13.17,14.08,13.83,13.29,12.79,21.04,21.38,9,17,High,2,3,10,64.88,0,0.8571,0.3779,0.1634,0.5243,0.0,0.156,0.2469,0.008,0.3846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
IND_050,Belur Math,Religious,Site,Religious,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.7,0.47,0,1,Morning,1.5,nan,1,1,1898.0,127.0,,,,,,,,,,,,synthetic,54.51,85.0,65.19,40.79,44.71,0.0,11,sunday,1,33.52,43.4,9.88,33.96,32.25,33.75,33.96,33.67,42.83,43.96,5,20,Medium,1,3,10,74.26,0,0.9429,0.6534,0.9726,0.4338,0.5724,0.7968,0.7867,0.0,0.1538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
IND_051,Marble Palace,Heritage,Palace,Historical,Eastern,Kolkata,West Bengal,22.5726,88.3639,4.4,0.1,0,1,Afternoon,1.0,nan,1,1,1835.0,190.0,,,,,,,,,,,,synthetic,49.19,74.0,18.05,55.74,0.0,0.0,15,saturday,1,16.66,22.92,6.26,17.08,16.5,17.0,16.25,16.46,22.92,22.92,9,17,Low,0,1,10,68.6,0,0.8571,0.5385,0.2078,0.6412,0.0,0.259,0.2885,0.0,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
IND_052,Calangute Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.4,0.26,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.64,77.0,33.9,40.17,20.64,0.0,13,saturday,1,15.67,37.69,22.02,16.21,15.88,14.92,16.0,15.33,38.08,37.29,6,19,Medium,1,8,14,62.82,0,0.8571,0.2892,0.465,0.4252,0.2642,0.2274,0.6478,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_053,Basilica Of Bom Jesus,Religious,Church,Historical,Southern,Goa,Goa,15.2993,74.124,4.5,0.59,0,1,Afternoon,1.0,nan,1,1,1605.0,420.0,,,,,,,,,,,,real,59.0,100.0,18.21,57.64,0.0,0.0,13,sunday,1,17.49,22.65,5.15,19.25,17.21,16.38,16.17,18.46,23.04,22.25,9,16,Medium,1,2,14,74.5,0,0.8857,0.7503,0.2104,0.6676,0.0,0.2855,0.2819,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IND_054,Fort Aguada,Heritage,Fort,Historical,Southern,Goa,Goa,15.2993,74.124,4.2,0.95,0,1,Morning,1.5,nan,1,1,1612.0,413.0,,,,,,,,,,,,synthetic,48.9,74.0,18.38,54.98,0.0,0.0,13,sunday,1,16.46,23.04,6.58,15.96,16.38,15.75,16.21,18.0,22.67,23.42,9,17,Low,0,2,14,66.45,0,0.8,0.5323,0.2132,0.6307,0.0,0.2526,0.2914,0.0,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_055,Dudhsagar Falls,Nature,Waterfall,Nature,Southern,Goa,Goa,15.2993,74.124,4.6,0.3,500,0,Afternoon,3.0,nan,1,1,,,,,,,,,,,,,,synthetic,38.45,76.0,26.83,43.67,0.0,0.0,12,sunday,1,13.08,28.98,15.9,13.0,12.54,13.71,12.46,13.71,29.04,28.92,7,17,High,2,1,14,65.22,0,0.9143,0.3067,0.3503,0.4738,0.0,0.1448,0.4359,0.0667,0.3846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IND_056,Anjuna Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.4,0.18,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.89,77.0,34.26,40.29,20.79,0.0,13,saturday,1,16.12,37.04,20.92,16.33,15.08,16.38,16.25,16.58,36.54,37.54,6,19,Medium,1,8,14,62.95,0,0.8571,0.2946,0.4708,0.4269,0.2662,0.2418,0.632,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_057,Chapora Fort,Heritage,Fort,Historical,Southern,Goa,Goa,15.2993,74.124,4.2,0.19,0,1,Evening,1.0,nan,1,1,1617.0,408.0,,,,,,,,,,,,synthetic,48.24,77.0,17.4,54.95,0.0,0.0,12,sunday,1,16.01,23.29,7.28,16.75,16.42,15.54,15.12,16.21,23.25,23.33,9,17,Low,0,2,14,66.12,0,0.8,0.518,0.1973,0.6303,0.0,0.2383,0.2975,0.0,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_058,Se Cathedral,Religious,Church,Historical,Southern,Goa,Goa,15.2993,74.124,4.5,0.05,0,1,Afternoon,1.0,nan,1,1,1640.0,385.0,,,,,,,,,,,,real,55.14,100.0,28.26,72.83,0.0,0.0,13,sunday,1,23.28,30.25,6.97,21.08,21.92,20.88,22.75,29.79,28.21,32.29,7,17,Low,0,2,14,72.57,0,0.8857,0.667,0.3735,0.8783,0.0,0.4702,0.4668,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IND_059,Baga Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.5,0.35,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.62,80.0,33.95,40.14,20.54,0.0,13,saturday,1,15.72,37.5,21.77,14.62,15.62,15.17,17.0,16.21,38.46,36.54,6,19,High,2,8,14,63.81,0,0.8857,0.2888,0.4658,0.4248,0.263,0.229,0.6432,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_060,Arambol Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.6,0.1,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.88,77.0,34.64,40.52,19.82,0.0,13,saturday,1,15.87,37.67,21.8,16.04,16.08,14.71,16.79,15.71,37.38,37.96,6,19,High,2,8,14,64.94,0,0.9143,0.2944,0.477,0.4301,0.2537,0.2338,0.6473,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_061,Palolem Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.6,0.27,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.96,78.0,34.36,40.6,20.43,0.0,15,sunday,1,16.01,37.48,21.47,16.29,16.25,15.79,15.67,16.04,37.17,37.79,6,19,High,2,8,14,64.98,0,0.9143,0.2961,0.4724,0.4312,0.2616,0.2383,0.6427,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_062,Colva Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.3,0.1,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.01,77.0,33.38,39.48,20.25,0.0,14,saturday,1,15.51,36.79,21.28,14.54,15.79,15.62,15.79,15.79,36.58,37.0,6,19,Low,0,8,14,61.5,0,0.8286,0.2756,0.4565,0.4156,0.2592,0.2223,0.6259,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_063,Miramar Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.2,0.3,0,1,Evening,1.5,nan,1,1,,,,,,,,,,,,,,synthetic,36.82,75.0,32.74,39.52,20.46,0.0,19,sunday,1,15.64,36.06,20.42,16.29,14.92,16.21,15.58,15.21,36.21,35.92,6,19,Low,0,8,14,60.41,0,0.8,0.2715,0.4461,0.4162,0.2619,0.2265,0.6081,0.0,0.1538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_064,Aguada Beach,Beach,Beach,Scenic,Southern,Goa,Goa,15.2993,74.124,4.5,0.01,0,1,Evening,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,37.02,74.0,33.76,39.05,20.36,0.0,19,saturday,1,15.47,36.92,21.45,15.67,16.46,15.33,14.12,15.75,36.04,37.79,6,19,Low,0,8,14,63.51,0,0.8857,0.2758,0.4627,0.4097,0.2607,0.2211,0.629,0.0,0.2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_065,Dr. Salim Ali Bird Santuary,Wildlife,Bird Sanctuary,Wildlife,Southern,Goa,Goa,15.2993,74.124,3.9,0.03,10,0,Afternoon,2.0,nan,1,1,1988.0,37.0,,,,,,,,,,,,synthetic,42.15,80.0,41.36,24.88,0.0,0.0,11,sunday,1,12.28,27.27,15.0,0.0,15.67,15.42,15.08,15.21,26.54,28.0,6,16,Low,0,1,14,60.08,0,0.7143,0.3866,0.586,0.2131,0.0,0.1193,0.3943,0.0013,0.2308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IND_066,Sabarmati Ashram,Heritage,Historical,Historical,Western,Ahmedabad,Gujarat,23.0225,72.5714,4.6,0.35,0,1,Morning,1.5,nan,1,1,1915.0,110.0,,,,,,,,,,,,real,70.57,100.0,19.52,74.57,0.0,0.0,15,sunday,1,21.27,29.15,7.87,23.75,18.96,19.0,21.67,23.0,27.96,30.33,10,17,Low,0,1,5,81.28,0,0.9143,1.0,0.2317,0.9025,0.0,0.4061,0.44,0.0,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
IND_067,Dwarkadhish Temple,Religious,Temple,Religious,Western,Dwarka,Gujarat,,,4.7,0.59,0,1,Evening,2.0,nan,0,0,-400.0,2425.0,,,,,,,,,,,,real,52.13,100.0,34.33,14.38,57.25,0.0,20,saturday,1,20.04,25.92,5.88,19.71,19.17,19.29,19.83,22.21,25.79,26.04,7,20,High,2,1,1,73.06,0,0.9429,0.602,0.4719,0.0674,0.7329,0.3668,0.3615,0.0,0.2308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IND_068,Gir National Park,Wildlife,National Park,Wildlife,Western,Junagadh,Gujarat,,,4.5,0.08,3500,0,Morning,3.0,nan,1,0,1965.0,60.0,,,,,,,,,,,,synthetic,43.77,79.0,42.48,26.31,0.0,0.0,10,saturday,1,12.79,28.21,15.42,0.0,15.79,16.42,16.12,15.62,28.08,28.33,6,16,Medium,1,1,1,66.89,0,0.8857,0.4215,0.6042,0.2329,0.0,0.1356,0.4172,0.4667,0.3846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
IND_069,White Desert,Tourist Spot,Site,Nature,Western,Bhuj,Gujarat,,,4.6,0.12,0,1,Evening,2.5,nan,1,1,1950.0,75.0,,,,,,,,,,,,synthetic,42.73,78.0,16.12,47.98,0.0,0.0,15,saturday,1,13.42,22.54,9.13,13.83,13.04,13.46,13.29,13.46,23.54,21.54,9,17,Low,0,1,1,67.36,0,0.9143,0.3991,0.1765,0.5336,0.0,0.1557,0.2793,0.0,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
IND_070,Laxmi Vilas Palace,Heritage,Palace,Historical,Western,Vadodara,Gujarat,,,4.4,0.17,200,0,Afternoon,2.0,Monday,1,1,1890.0,135.0,,,,,,,,,,,,synthetic,50.17,76.0,15.55,48.95,0.0,0.0,13,saturday,1,13.34,23.08,9.74,0.0,17.25,16.58,16.42,16.46,23.21,22.96,9,17,Medium,1,1,1,69.09,0,0.8571,0.5597,0.1673,0.547,0.0,0.1531,0.2924,0.0267,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
IND_071,Somnath Temple,Religious,Temple,Religious,Western,Somnath,Gujarat,,,4.8,0.39,0,1,Morning,2.0,nan,0,0,1951.0,74.0,,,,,,,,,,,,synthetic,55.4,89.0,66.79,40.17,46.71,0.0,11,saturday,1,33.75,44.9,11.15,33.79,32.88,33.92,34.42,33.75,45.04,44.75,5,20,High,2,1,1,75.7,0,0.9714,0.6726,0.9985,0.4252,0.598,0.8041,0.8232,0.0,0.2308,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
IND_072,Rann Utsav,Heritage,Cultural,Cultural,Western,Rann Of Kutch,Gujarat,,,4.9,0.1,7500,0,Evening,3.0,nan,1,1,,,,,,,,,,,,,,synthetic,50.81,87.0,18.83,57.38,0.0,0.0,12,sunday,1,16.83,24.6,7.77,17.04,17.42,16.75,16.54,16.42,24.08,25.12,9,17,High,2,1,1,74.4,0,1.0,0.5735,0.2205,0.664,0.0,0.2644,0.3294,1.0,0.3846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IND_073,Statue Of Unity,Heritage,Monument,Historical,Western,Kevadia,Gujarat,,,4.6,0.67,350,0,All,3.0,Monday,1,0,2018.0,7.0,,,,,,,,,,,,synthetic,50.94,79.0,16.1,49.4,0.0,0.0,13,sunday,1,13.35,23.94,10.59,0.0,17.25,16.21,16.46,16.83,23.5,24.38,9,17,High,2,1,1,71.47,0,0.9143,0.5763,0.1762,0.5533,0.0,0.1534,0.3133,0.0467,0.3846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_074,Dandi Kutir,Museum,Museum,Historical,Western,Gandhinagar,Gujarat,,,4.5,0.05,0,1,All,1.5,nan,1,0,2013.0,12.0,,,,,,,,,,,,synthetic,53.31,82.0,9.24,51.69,0.0,0.0,14,sunday,1,12.62,21.75,9.12,0.0,16.54,15.21,15.54,15.83,21.79,21.71,10,17,Low,0,1,2,71.66,0,0.8857,0.6275,0.0649,0.585,0.0,0.1301,0.26,0.0,0.1538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IND_075,Sabarmati Riverfront,Tourist Spot,Urban Development Project,Recreational,Western,Ahmedabad,Gujarat,23.0225,72.5714,4.6,0.1,0,1,Evening,1.0,nan,1,1,2012.0,13.0,,,,,,,,,,,,synthetic,43.68,72.0,15.43,50.1,0.0,0.0,14,saturday,1,14.24,21.73,7.49,14.62,15.0,13.38,13.88,14.33,21.75,21.71,9,17,Low,0,2,5,67.84,0,0.9143,0.4196,0.1653,0.563,0.0,0.1818,0.2595,0.0,0.0769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
IND_076,Manek Chowk,Market,Market,Food,Western,Ahmedabad,Gujarat,23.0225,72.5714,4.4,0.49,0,1,Night,2.0,nan,1,1,,,,,,,,,,,,,,synthetic,45.95,83.0,10.38,50.95,45.86,0.0,20,sunday,1,20.46,29.27,8.81,20.62,20.71,20.67,20.04,20.25,29.75,28.79,9,20,High,2,1,5,66.98,0,0.8571,0.4686,0.0834,0.5748,0.5871,0.3802,0.443,0.0,0.2308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
IND_077,Kankaria Lake,Nature,Lake,Recreational,Western,Ahmedabad,Gujarat,23.0225,72.5714,4.5,0.3,10,0,Afternoon,3.0,nan,1,1,1451.0,574.0,,,,,,,,,,,,synthetic,38.43,74.0,27.71,42.74,0.0,0.0,12,saturday,1,13.12,28.83,15.71,13.5,13.17,12.46,13.17,13.33,29.33,28.33,7,17,High,2,1,5,64.22,0,0.8857,0.3063,0.3645,0.4609,0.0,0.1461,0.4323,0.0013,0.3846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
IND_078,Science City,Tourist Spot,Science,Educational,Western,Ahmedabad,Gujarat,23.0225,72.5714,4.4,0.11,500,0,All,7.0,Monday,1,1,2002.0,23.0,,,,,,,,,,,,synthetic,42.74,71.0,13.62,41.33,0.0,0.0,13,sunday,1,10.66,21.44,10.78,0.0,12.88,13.83,13.75,12.83,20.92,21.96,9,17,High,2,2,5,65.37,0,0.8571,0.3993,0.136,0.4413,0.0,0.0676,0.2525,0.0667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
IND_079,Hawa Mahal,Heritage,Palace,Architectural,Northern,Jaipur,Rajasthan,26.9124,75.7873,4.4,1.3,50,0,Morning,1.0,nan,1,1,1799.0,226.0,,,,,,,,,,,,synthetic,49.16,78.0,18.67,55.07,0.0,0.0,15,sunday,1,16.48,23.33,6.86,16.12,16.75,16.58,17.17,15.75,23.21,23.46,9,17,High,2,4,5,68.58,0,0.8571,0.5379,0.2179,0.6319,0.0,0.2533,0.2985,0.0067,0.0769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_080,City Palace,Heritage,Palace,Historical,Northern,Udaipur,Rajasthan,24.5854,73.7125,4.4,0.51,300,0,All,2.0,nan,1,1,1559.0,466.0,,,,,,,,,,,,synthetic,49.52,76.0,18.69,55.6,0.0,0.0,13,saturday,1,16.55,23.62,7.07,16.75,16.92,15.92,16.29,16.88,23.25,24.0,9,17,Medium,1,1,2,68.76,0,0.8571,0.5457,0.2182,0.6393,0.0,0.2555,0.3055,0.04,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_081,Jaisalmer Fort,Heritage,Fort,Historical,Northern,Jaisalmer,Rajasthan,,,4.4,0.56,50,0,All,2.5,nan,1,0,1156.0,869.0,,,,,,,,,,,,synthetic,49.75,76.0,18.52,56.1,0.0,0.0,15,saturday,1,16.62,23.73,7.1,15.79,16.17,17.17,16.96,17.04,23.67,23.79,9,17,High,2,1,1,68.88,0,0.8571,0.5506,0.2154,0.6462,0.0,0.2577,0.3082,0.0067,0.3077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_082,Ranthambore National Park,Wildlife,Wildlife Sanctuary,Wildlife,Northern,Sawai Madhopur,Rajasthan,,,4.6,0.09,500,0,All,3.0,nan,1,0,1980.0,45.0,,,,,,,,,,,,synthetic,44.42,81.0,42.76,27.05,0.0,0.0,9,sunday,1,12.77,29.17,16.4,0.0,17.17,15.5,15.33,15.83,29.12,29.21,6,16,High,2,1,1,68.21,0,0.9143,0.4356,0.6087,0.2432,0.0,0.1349,0.4405,0.0667,0.3846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_083,Pushkar Lake,Religious,Temple,Religious,Northern,Pushkar,Rajasthan,26.4899,74.5511,4.4,1.6,0,1,All,1.5,nan,1,0,1400.0,625.0,,,,,,,,,,,,synthetic,52.74,91.0,63.38,38.33,43.61,0.0,11,sunday,1,32.55,41.69,9.14,33.17,32.33,31.38,32.92,32.96,41.79,41.58,5,20,High,2,1,1,70.37,0,0.8571,0.6152,0.9432,0.3997,0.5583,0.7659,0.7451,0.0,0.1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_084,Ajmer Sharif Dargah,Religious,Shrine,Religious,Northern,Ajmer,Rajasthan,26.4499,74.6399,4.6,0.35,0,1,All,1.0,nan,0,1,1236.0,789.0,,,,,,,,,,,,synthetic,54.58,83.0,65.86,39.98,45.54,0.0,9,sunday,1,33.74,43.0,9.26,33.5,32.79,34.54,33.83,34.04,43.38,42.62,5,20,Medium,1,1,1,73.29,0,0.9143,0.6549,0.9835,0.4226,0.583,0.8038,0.7769,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_085,Mehrangarh Fort,Heritage,Fort,Historical,Northern,Jodhpur,Rajasthan,26.2389,73.0243,4.6,0.64,100,0,All,2.0,nan,1,1,1459.0,566.0,,,,,,,,,,,,synthetic,49.86,82.0,18.81,55.98,0.0,0.0,15,sunday,1,16.43,24.35,7.92,16.04,15.75,16.88,16.5,17.0,23.96,24.75,9,17,High,2,1,1,70.93,0,0.9143,0.553,0.2201,0.6446,0.0,0.2517,0.3233,0.0133,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_086,Chittorgarh Fort,Heritage,Fort,Historical,Northern,Chittorgarh,Rajasthan,,,4.6,1.9,40,0,All,2.0,nan,1,0,700.0,1325.0,,,,,,,,,,,,synthetic,50.24,79.0,18.67,56.69,0.0,0.0,12,sunday,1,16.8,23.94,7.14,16.08,16.42,17.79,17.33,16.38,23.33,24.54,9,17,High,2,1,1,71.12,0,0.9143,0.5612,0.2179,0.6544,0.0,0.2635,0.3133,0.0053,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_087,Dilwara Temples,Religious,Temple,Religious,Northern,Mount Abu,Rajasthan,24.5926,72.7156,4.6,0.05,0,1,All,1.0,nan,0,0,1100.0,925.0,,,,,,,,,,,,real,62.88,100.0,7.1,55.79,0.0,0.0,13,sunday,1,13.81,20.5,6.69,14.62,14.38,12.83,13.0,14.21,19.83,21.17,11,16,Medium,1,1,1,77.44,0,0.9143,0.834,0.0302,0.6419,0.0,0.1681,0.2296,0.0,0.0769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_088,Junagarh Fort,Heritage,Fort,Historical,Northern,Bikaner,Rajasthan,,,4.5,0.32,50,0,All,2.0,nan,1,1,1589.0,436.0,,,,,,,,,,,,synthetic,49.75,77.0,18.4,56.21,0.0,0.0,13,saturday,1,16.73,23.48,6.75,16.0,17.75,16.83,16.42,16.62,23.42,23.54,9,17,Medium,1,1,1,69.88,0,0.8857,0.5506,0.2135,0.6478,0.0,0.2612,0.3021,0.0067,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_089,Amber Fort,Heritage,Fort,Historical,Northern,Jaipur,Rajasthan,26.9124,75.7873,4.6,1.5,100,0,All,2.0,nan,1,1,1592.0,433.0,,,,,,,,,,,,synthetic,49.43,80.0,18.62,55.52,0.0,0.0,13,sunday,1,16.48,23.69,7.21,16.29,16.42,17.04,16.83,15.79,23.46,23.92,9,17,High,2,4,5,70.72,0,0.9143,0.5437,0.2171,0.6382,0.0,0.2533,0.3072,0.0133,0.2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_090,Jaigarh Fort,Heritage,Fort,Historical,Northern,Jaipur,Rajasthan,26.9124,75.7873,4.5,0.3,35,0,All,1.5,nan,1,1,1726.0,299.0,,,,,,,,,,,,synthetic,49.17,79.0,17.88,55.88,0.0,0.0,12,saturday,1,16.28,23.83,7.55,16.21,16.17,16.46,16.25,16.33,24.54,23.12,9,17,Medium,1,4,5,69.59,0,0.8857,0.5381,0.2051,0.6432,0.0,0.2469,0.3106,0.0047,0.1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_091,Lake Pichola,Nature,Lake,Nature,Northern,Udaipur,Rajasthan,24.5854,73.7125,4.6,0.5,0,1,All,1.0,nan,1,1,1362.0,663.0,,,,,,,,,,,,synthetic,38.79,79.0,27.88,43.24,0.0,0.0,12,saturday,1,13.58,28.27,14.69,13.42,13.12,14.42,13.5,13.46,28.46,28.08,7,17,High,2,1,2,65.4,0,0.9143,0.3141,0.3673,0.4678,0.0,0.1608,0.4186,0.0,0.0769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_092,Golden Temple (Harmandir Sahib),Tourist Spot,Religious Site,Spiritual,Northern,Amritsar,Punjab,31.634,74.8723,4.9,1.9,0,1,All,1.5,nan,1,1,1604.0,421.0,,,,,,,,,,,,synthetic,44.37,74.0,16.24,50.31,0.0,0.0,12,saturday,1,14.32,22.42,8.09,14.96,14.38,14.79,13.71,13.79,22.67,22.17,9,17,High,2,1,3,71.18,0,1.0,0.4345,0.1785,0.5659,0.0,0.1844,0.2763,0.0,0.1538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
